name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2016-08-15,28,15.9,22.1,27.7,15.9,22.1,13.2,58.8,0,0,0,,0,0,21.2,13.1,323.4,1018.1,4.9,16,287.4,24.9,8,,2016-08-15T06:05:53,2016-08-15T20:20:29,0.42,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-16,27.4,14.7,20.6,27,14.7,20.6,12.9,64.3,0,0,0,,0,0,22,13.2,308.8,1019,24.8,15.5,246,21.3,7,,2016-08-16T06:07:13,2016-08-16T20:18:43,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-17,26.3,15.3,21,26.3,15.3,21,12.6,60.3,0,0,0,,0,0,26.6,17.2,317.6,1018.2,5.4,15.9,249.7,21.8,8,,2016-08-17T06:08:33,2016-08-17T20:16:57,0.48,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-18,30.1,16.2,23.3,30.4,16.2,23.3,14.6,59.7,0,0,0,,0,0,40.7,23.6,336.6,1016.3,2.4,15.9,288.2,25,8,,2016-08-18T06:09:53,2016-08-18T20:15:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-19,34.9,20.3,26.5,37.4,20.3,26.5,14.3,49.2,0,0,0,,0,0,38.9,24.6,334.5,1014.6,2.3,15.8,286.1,24.8,8,,2016-08-19T06:11:14,2016-08-19T20:13:21,0.55,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-20,33,17.5,25.2,31.6,17.5,24.9,12.1,45.8,0,0,0,,0,0,18,15.1,307.2,1011.8,27.9,16,287.9,24.9,8,,2016-08-20T06:12:34,2016-08-20T20:11:32,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-21,23.5,15.4,18.7,23.5,15.4,18.7,12.3,67.6,0,0,0,,0,0,42.1,20.1,184.1,1012.1,69.9,16,251.5,21.9,7,,2016-08-21T06:13:54,2016-08-21T20:09:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-22,21.9,13.8,17.8,21.9,13.8,17.8,9.7,61.1,0,0,0,,0,0,29.5,20.3,220.8,1018.1,60.7,16,150,12.8,5,,2016-08-22T06:15:14,2016-08-22T20:07:50,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-23,26.1,12.6,19.5,26.1,12.6,19.5,10.6,58.3,0,0,0,,0,0,31.7,25.6,326.1,1021.5,10.6,16,276.5,24,8,,2016-08-23T06:16:35,2016-08-23T20:05:58,0.69,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-24,28.2,14,21.5,27.7,14,21.4,12.5,59.5,0,0,0,,0,0,32.4,27.7,341.5,1022.1,6.1,16,270.5,23.4,8,,2016-08-24T06:17:55,2016-08-24T20:04:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-25,33.6,16.3,23.9,31.9,16.3,23.6,12.2,51.1,0,0,0,,0,0,30.2,20.4,333.2,1018.1,11.4,16,272.1,23.5,8,,2016-08-25T06:19:16,2016-08-25T20:02:11,0.76,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-26,31.5,16.3,24.5,29.7,16.3,24.1,11.4,46.7,0,0,0,,0,0,15.5,14.9,314.3,1012.4,29.4,16,253.4,22,7,,2016-08-26T06:20:36,2016-08-26T20:00:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-27,23.5,16.4,19.2,23.5,16.4,19.2,12.1,64,0,0,0,,0,0,49.7,24.8,186.4,1011.4,59.1,16,164.8,14.1,5,,2016-08-27T06:21:56,2016-08-27T19:58:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-28,22.7,15.4,17.9,22.7,15.4,17.9,11.3,65.9,0,0,0,,0,0,28.4,16.1,214.7,1018,81.1,16,178.7,15.3,6,,2016-08-28T06:23:17,2016-08-28T19:56:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-29,26.9,12.6,19.1,26.8,12.6,19.1,11.5,64,0,0,0,,0,0,29.5,13.9,225.2,1016.9,31.4,15.2,259.1,22.2,8,,2016-08-29T06:24:37,2016-08-29T19:54:29,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-30,21.2,14.3,17.9,21.2,14.3,17.9,11.8,68.7,0,0,0,,0,0,31,19.3,181.4,1016.4,67.2,15.6,128.9,11.2,4,,2016-08-30T06:25:57,2016-08-30T19:52:32,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-08-31,21.1,14.8,17.3,21.1,14.8,17.3,13.1,76.9,0.388,100,12.5,rain,0,0,31,19.3,156.5,1015.1,79.9,15.5,112.5,9.7,4,,2016-08-31T06:27:18,2016-08-31T19:50:34,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-01,19.5,13.9,16.6,19.5,13.9,16.6,12.4,77.1,1.617,100,20.83,rain,0,0,34.6,17.8,165.1,1015.9,93.4,15.8,94.7,8.2,4,,2016-09-01T06:28:38,2016-09-01T19:48:36,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-02,20.9,13.2,16.1,20.9,13.2,16.1,11,74.4,0.503,100,12.5,rain,0,0,40,26.8,182.1,1014.7,89.3,15.1,139.8,12.2,6,,2016-09-02T06:29:58,2016-09-02T19:46:37,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-03,19.4,13.1,15.7,19.4,13.1,15.7,10.3,71.5,0,0,0,,0,0,23.8,14.9,236.3,1016.2,78.1,16,154.9,13.3,5,,2016-09-03T06:31:18,2016-09-03T19:44:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-04,20.2,11.6,15.6,20.2,11.6,15.6,9.7,69.6,0,0,0,,0,0,20.2,15.9,298.1,1015.6,46.6,16,178,15.6,5,,2016-09-04T06:32:39,2016-09-04T19:42:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-05,19.2,12.6,15.8,19.2,12.6,15.8,9.8,68.5,0,0,0,,0,0,29.9,16.5,186.8,1016.4,86.4,16,94.9,8,4,,2016-09-05T06:33:59,2016-09-05T19:40:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-06,19.3,13.3,16,19.3,13.3,16,11.9,76.8,2.588,100,33.33,rain,0,0,14.8,11.8,314.5,1015.1,98.8,15.5,103.8,9,4,,2016-09-06T06:35:19,2016-09-06T19:38:36,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-07,18.9,14.7,16.4,18.9,14.7,16.4,12.4,77.6,0.532,100,12.5,rain,0,0,33.5,16.5,182.9,1020.4,88.6,15.6,117.4,10.2,4,,2016-09-07T06:36:39,2016-09-07T19:36:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-08,20.3,14.2,17,20.3,14.2,17,9.6,62.5,0.119,100,8.33,rain,0,0,28.4,12.9,168.7,1023.8,80.2,15,158.8,13.6,5,,2016-09-08T06:38:00,2016-09-08T19:34:34,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-09,23.2,11.3,16.7,23.2,11.3,16.7,8.6,62,0,0,0,,0,0,20.2,12.3,316.9,1026.2,21.2,16,231.2,19.7,7,,2016-09-09T06:39:20,2016-09-09T19:32:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-10,24.5,11.8,18.1,24.5,11.8,18.1,10.3,62.4,0,0,0,,0,0,19.4,17.5,329.9,1020.1,26.7,16,222.4,19.2,7,,2016-09-10T06:40:40,2016-09-10T19:30:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-11,20.8,13.8,16.8,20.8,13.8,16.8,9.2,62.1,0,0,0,,0,0,20.5,16.1,322.6,1020.6,63.6,16,142.4,12.2,6,,2016-09-11T06:42:01,2016-09-11T19:28:27,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-12,23.1,12.3,17.6,23.1,12.3,17.6,7.9,55.8,0,0,0,,0,0,37.4,20.2,344.4,1021.4,3.9,16,229.7,19.6,7,,2016-09-12T06:43:21,2016-09-12T19:26:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-13,23.6,11.3,17.7,23.6,11.3,17.7,6.9,52.2,0,0,0,,0,0,29.2,17.1,321,1017.1,2.3,16,230.6,19.9,7,,2016-09-13T06:44:42,2016-09-13T19:24:22,0.4,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-14,25.9,10.7,18,25.9,10.7,18,7.8,55.8,0,0,0,,0,0,23.8,11.8,168.5,1017.1,8,16,225.2,19.5,7,,2016-09-14T06:46:02,2016-09-14T19:22:19,0.44,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-15,21.4,11.5,15.9,21.4,11.5,15.9,10.6,72,0,0,0,,0,0,23.4,11.5,264.2,1021.1,31,16,220.8,19.1,7,,2016-09-15T06:47:23,2016-09-15T19:20:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-16,23.7,11.5,17.2,23.7,11.5,17.2,10.9,68.8,0,0,0,,0,0,34.6,11.8,188.9,1017.5,53.9,15.8,167.5,14.5,6,,2016-09-16T06:48:43,2016-09-16T19:18:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-17,19.4,14.7,16.4,19.4,14.7,16.4,13.3,82.8,2.893,100,37.5,rain,0,0,50.1,27.2,175.4,1013.5,98.8,14.3,32.4,2.7,2,,2016-09-17T06:50:04,2016-09-17T19:16:09,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-18,20.4,12,16.3,20.4,12,16.3,11.3,74.1,0,0,0,,0,0,33.5,16.1,181.9,1017.7,68.8,15.8,175.9,15.2,6,,2016-09-18T06:51:25,2016-09-18T19:14:06,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-19,20.9,13.3,16.4,20.9,13.3,16.4,9.6,65.6,0.783,100,12.5,rain,0,0,41.2,25.2,175.5,1018.8,67.8,15.9,138.4,12,5,,2016-09-19T06:52:46,2016-09-19T19:12:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-20,19,9.3,14.4,19,9.3,14.4,8.6,69.5,0,0,0,,0,0,25.2,19.1,320.5,1020.2,32.6,16,180.2,15.5,6,,2016-09-20T06:54:07,2016-09-20T19:09:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-21,19.5,10.7,14.9,19.5,10.7,14.9,8.8,68.1,0,0,0,,0,0,31.3,18.6,340.6,1017.4,27.4,16,201.7,17.5,7,,2016-09-21T06:55:28,2016-09-21T19:07:56,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-22,18.8,9.3,14.1,18.8,7.7,13.8,8.7,70.7,0,0,0,,0,0,29.9,16.1,176.5,1016.9,12.5,16,169.8,14.7,5,,2016-09-22T06:56:49,2016-09-22T19:05:52,0.71,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-23,17.2,12.1,14.1,17.2,12.1,14.1,9.5,73.6,0.045,100,4.17,rain,0,0,47.4,29.1,162.6,1018,69.8,15.7,32.6,2.7,1,,2016-09-23T06:58:11,2016-09-23T19:03:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-24,18.7,13.1,15.9,18.7,13.1,15.9,9.3,66.4,0,0,0,,0,0,28.4,12.6,206.4,1027.3,87.1,16,110.4,9.6,4,,2016-09-24T06:59:32,2016-09-24T19:01:46,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-25,23.9,15.2,18.8,23.9,15.2,18.8,10.2,59.1,0,0,0,,0,0,23.4,15.3,319.6,1027.8,71.5,16,138,12.1,6,,2016-09-25T07:00:54,2016-09-25T18:59:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-26,24.4,13.9,18.6,24.4,13.9,18.6,11.9,66.3,0,0,0,,0,0,20.9,11.1,328.7,1019.2,12.6,16,190.1,16.5,6,,2016-09-26T07:02:16,2016-09-26T18:57:40,0.85,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-27,20.1,13.6,17.6,20.1,13.6,17.6,9.3,59.6,0.074,100,4.17,rain,0,0,37.1,19.3,337.4,1021,55.7,16,98.4,8.5,4,,2016-09-27T07:03:38,2016-09-27T18:55:38,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-28,19.2,12.7,15.2,19.2,12.7,15.2,9.2,67.8,0,0,0,,0,0,44.6,19.2,8.2,1019,36,16,184,16,6,,2016-09-28T07:05:00,2016-09-28T18:53:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-29,18.2,9.7,14.1,18.2,9.7,14.1,6.9,63.8,0,0,0,,0,0,18.7,15.5,340.8,1018.2,44.2,16,166.1,14.6,6,,2016-09-29T07:06:23,2016-09-29T18:51:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-09-30,18.6,7.9,13,18.6,6.5,12.8,7.3,70.3,0,0,0,,0,0,21.6,11,153.7,1016.5,38.9,14.6,141.5,12.2,5,,2016-09-30T07:07:45,2016-09-30T18:49:32,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
