name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2019-08-14,28.4,17.6,22.8,27.4,17.6,22.7,12,52.1,0,0,0,,0,0,22.7,14.3,325.3,1020.9,24,14.9,249.3,21.4,8,,2019-08-14T06:03:36,2019-08-14T20:23:29,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-15,26.3,16.5,21,26.3,16.5,21,13.4,63.3,0,0,0,,0,0,25.9,13.1,221.3,1021.9,50.8,14,233,20.1,8,,2019-08-15T06:04:55,2019-08-15T20:21:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-16,20.9,16.2,18.4,20.9,16.2,18.4,12.3,67.9,0,0,0,,0,0,27.7,16.2,196.2,1019.4,88.4,14.6,112,9.7,4,,2019-08-16T06:06:15,2019-08-16T20:20:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-17,23.3,16.2,19.5,23.3,16.2,19.5,12.2,63.9,0,0,0,,0,0,20.9,11.1,215.9,1015.3,80.4,14.4,123.9,10.8,4,,2019-08-17T06:07:35,2019-08-17T20:18:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-18,24.4,15.8,19.6,24.4,15.8,19.6,12.4,64.5,0,0,0,,0,0,16.9,11.3,244,1012,52.5,14.4,217.5,19,8,,2019-08-18T06:08:56,2019-08-18T20:16:29,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-19,23.9,16.7,19.8,23.9,16.7,19.8,11.6,60.2,0,0,0,,0,0,20.2,14.1,285.5,1015.2,64.4,14.4,184.6,16,7,,2019-08-19T06:10:16,2019-08-19T20:14:41,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-20,27.3,14.2,20.6,27.2,14.2,20.6,12,59.6,0,0,0,,0,0,32,16,201.2,1013.9,30,15.4,209.9,18.3,7,,2019-08-20T06:11:36,2019-08-20T20:12:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-21,20.7,16,18,20.7,16,18,14.3,79.2,3.72,100,37.5,rain,0,0,27.7,13.8,181.9,1015.7,63.6,14.2,74.8,6.5,3,,2019-08-21T06:12:56,2019-08-21T20:11:03,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-22,21.9,14.1,17.4,21.9,14.1,17.4,12.2,72.9,1.187,100,12.5,rain,0,0,19.8,9.4,218.9,1018.1,66.5,14.2,162.9,14.1,6,,2019-08-22T06:14:17,2019-08-22T20:09:12,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-23,22.6,13.2,17.7,22.6,13.2,17.7,11.8,69.6,0,0,0,,0,0,31.7,17.8,339,1014.9,45.7,15.6,155.5,13.4,6,,2019-08-23T06:15:37,2019-08-23T20:07:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-24,24.6,15.8,19.6,24.6,15.8,19.6,11.3,59.4,0,0,0,,0,0,25.9,13.9,258.2,1015.1,68.3,16,190,16.4,7,,2019-08-24T06:16:57,2019-08-24T20:05:28,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-25,23.4,16.6,19.5,23.4,16.6,19.5,10.5,57.4,0,0,0,,0,0,19.4,10.9,356.5,1021,57.8,15.4,239.5,20.9,8,,2019-08-25T06:18:18,2019-08-25T20:03:35,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-26,25,14.4,19.6,25,14.4,19.6,10.3,57.2,0,0,0,,0,0,34.9,21,342.3,1022.3,0,15.9,242.3,21,7,,2019-08-26T06:19:38,2019-08-26T20:01:41,0.88,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-27,27.9,16.5,22,27.4,16.5,21.9,11.8,54.1,0,0,0,,0,0,36.7,20,339.5,1016.2,2.1,15.7,238.2,20.6,7,,2019-08-27T06:20:58,2019-08-27T19:59:47,0.91,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-28,30.7,16.7,23.5,29.6,16.7,23.3,12.5,52,0,0,0,,0,0,24.8,15.1,334.8,1011.4,16.6,15.3,240.3,20.8,7,,2019-08-28T06:22:19,2019-08-28T19:57:51,0.94,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-29,25.8,16.1,19.9,25.8,16.1,19.9,14.1,70.3,0.656,100,8.33,rain,0,0,29.9,16.8,176.9,1014.7,31,14.9,144.6,12.5,6,,2019-08-29T06:23:39,2019-08-29T19:55:55,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-30,25.3,18.3,21.1,25.3,18.3,21.1,13.9,65.7,0.045,100,4.17,rain,0,0,25.2,16,163.7,1017.4,87.4,15.3,147.8,12.8,6,,2019-08-30T06:24:59,2019-08-30T19:53:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-08-31,25,17.4,21,25,17.4,21,14.2,66.1,0.191,100,4.17,rain,0,0,23.8,14,207.6,1015.1,65.3,15.4,166.5,14.5,6,,2019-08-31T06:26:20,2019-08-31T19:52:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-01,26.4,18.3,21.5,26.4,18.3,21.5,13.7,62.4,0,0,0,,0,0,24.1,16.2,227,1015.7,55.6,15.1,193.4,16.6,7,,2019-09-01T06:27:40,2019-09-01T19:50:03,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-02,25.2,16.1,20.4,25.2,16.1,20.4,13.8,67.3,0,0,0,,0,0,32,17.5,322.3,1017.5,16.5,15.2,210.1,18.2,7,,2019-09-02T06:29:00,2019-09-02T19:48:04,0.11,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-03,27.1,15.5,20.8,27.1,15.5,20.8,13.4,64.8,0,0,0,,0,0,19.8,11.7,300.5,1016.5,15,16,215,18.5,7,,2019-09-03T06:30:20,2019-09-03T19:46:05,0.15,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-04,23.9,16.2,19.5,23.9,16.2,19.5,13.1,67.8,0,0,0,,0,0,28.8,13,307.3,1017.8,51.4,15.9,158.7,13.7,7,,2019-09-04T06:31:41,2019-09-04T19:44:06,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-05,25.2,15.2,20.5,25.2,15.2,20.5,13.4,65.1,0,0,0,,0,0,29.5,16.9,334.6,1015.5,34.2,15.3,192.8,16.6,7,,2019-09-05T06:33:01,2019-09-05T19:42:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-06,25.6,16.8,20.6,25.6,16.8,20.6,14.1,67.3,0,0,0,,0,0,31,18.6,205.8,1017.9,31.6,15.4,195.7,17,6,,2019-09-06T06:34:21,2019-09-06T19:40:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-07,19.9,16.6,18.3,19.9,16.6,18.3,13.6,74.3,10.436,100,16.67,rain,0,0,28.8,14,239.6,1016.5,90.5,15.2,66.5,5.7,2,,2019-09-07T06:35:42,2019-09-07T19:38:04,0.28,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-08,22.4,15.6,17.7,22.4,15.6,17.7,13.8,78.8,0.18,100,16.67,rain,0,0,34.9,15.5,170.7,1012.8,77.3,13.3,84.9,7.3,3,,2019-09-08T06:37:02,2019-09-08T19:36:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,E8046,72793524234,72793494248,KRNT"
seattle,2019-09-09,19.7,16.1,17,19.7,16.1,17,14.1,83,2.392,100,45.83,rain,0,0,33.5,15.4,175.7,1011.4,79.8,14.3,88.6,7.8,3,,2019-09-09T06:38:22,2019-09-09T19:34:01,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-10,21.7,15.4,17.8,21.7,15.4,17.8,12.9,74.4,0,0,0,,0,0,20.2,10.4,219.2,1014,63.8,15.1,179.9,15.5,7,,2019-09-10T06:39:42,2019-09-10T19:31:59,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-11,22.9,14,18.2,22.9,14,18.2,11.9,68.9,0,0,0,,0,0,25.2,13.6,191.5,1020.5,45.8,14.4,149.1,13,6,,2019-09-11T06:41:03,2019-09-11T19:29:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-12,25.9,14.7,19.9,25.9,14.7,19.9,11.7,62.6,3.079,100,12.5,rain,0,0,33.8,17.7,177.5,1019.4,38.9,14.3,180.8,15.5,7,,2019-09-12T06:42:23,2019-09-12T19:27:55,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-13,21.5,16.4,18.7,21.5,16.4,18.7,14,74.8,0.441,100,8.33,rain,0,0,35.3,18.8,182.6,1019.6,77.8,14.1,95.4,8.2,4,,2019-09-13T06:43:43,2019-09-13T19:25:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,E8046,72793524234,72793494248,KRNT"
seattle,2019-09-14,19.8,16.1,17.9,19.8,16.1,17.9,13,73.4,0.193,100,8.33,rain,0,0,33.5,15.7,171.8,1014.8,79,14.9,48.5,4.2,2,,2019-09-14T06:45:04,2019-09-14T19:23:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-15,16.7,14.2,15.7,16.7,14.2,15.7,13.1,84.8,3.655,100,54.17,rain,0,0,37.1,16.3,160.3,1007.5,68.5,12,46.8,4,2,,2019-09-15T06:46:24,2019-09-15T19:21:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-16,19.9,11.5,15.2,19.9,11.5,15.2,11.1,78.3,0.406,100,8.33,rain,0,0,37.1,19,163.5,1009.9,61.4,13.4,173.3,15,6,,2019-09-16T06:47:45,2019-09-16T19:19:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-17,16.7,13.2,14.6,16.7,13.2,14.6,11.7,82.6,5.613,100,58.33,rain,0,0,65.5,16.4,138,1007.9,74.8,14,50.6,4.4,2,,2019-09-17T06:49:06,2019-09-17T19:17:40,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,E8046,72793524234,72793494248,KRNT"
seattle,2019-09-18,19.5,13.3,15.8,19.5,13.3,15.8,11.6,77.2,3.73,100,25,rain,0,0,24.1,15.6,333.9,1011.5,53,15.2,138.5,11.8,6,,2019-09-18T06:50:26,2019-09-18T19:15:36,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-19,20.9,11.8,15.9,20.9,11.8,15.9,11.1,74.5,0.119,100,4.17,rain,0,0,16.6,9.4,269.7,1017.9,62.5,15.6,159.3,13.9,6,,2019-09-19T06:51:47,2019-09-19T19:13:33,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-20,19.3,15.3,16.9,19.3,15.3,16.9,12.6,76.1,0.045,100,4.17,rain,0,0,18.7,10.8,139.9,1019.3,71.5,16,88.3,7.5,4,,2019-09-20T06:53:08,2019-09-20T19:11:30,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-21,19.9,14.4,16.9,19.9,14.4,16.9,12.1,73.7,0,0,0,,0,0,22.7,11.2,173.7,1019.5,89.5,16,81.1,7.1,4,,2019-09-21T06:54:29,2019-09-21T19:09:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-22,18.3,15.7,16.7,18.3,15.7,16.7,13.8,83.1,1.761,100,33.33,rain,0,0,30.6,14.5,155.2,1012.5,78.3,14,43.1,3.6,2,,2019-09-22T06:55:50,2019-09-22T19:07:23,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-23,16.6,13.6,15.3,16.6,13.6,15.3,11.2,77,0.877,100,33.33,rain,0,0,43.2,23.6,172.4,1021.1,75.8,12.5,61.5,5.3,2,,2019-09-23T06:57:12,2019-09-23T19:05:20,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-24,21,14.9,17.5,21,14.9,17.5,11.8,70.3,0,0,0,,0,0,36,16.5,194,1023.6,80,15.3,112.1,9.8,6,,2019-09-24T06:58:33,2019-09-24T19:03:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-25,20.1,13.1,16.6,20.1,13.1,16.6,9.7,65.1,0,0,0,,0,0,29.5,12.3,6.9,1024.1,46.9,15.5,166.5,14.3,6,,2019-09-25T06:59:55,2019-09-25T19:01:13,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-26,19.7,15.1,17.2,19.7,15.1,17.2,11.4,69,1.263,100,16.67,rain,0,0,52.7,32.1,207,1014.1,80.4,14.4,122.8,10.6,5,,2019-09-26T07:01:17,2019-09-26T18:59:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-27,17.7,9.2,13.3,17.7,7.4,13.2,8.4,73.4,1.168,100,37.5,rain,0,0,55.4,18.2,175.6,1012.8,75.6,13.7,128.7,11.2,6,,2019-09-27T07:02:39,2019-09-27T18:57:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,E8046,72793524234,72793494248,KRNT"
seattle,2019-09-28,15.6,8.9,11.2,15.6,7.7,11.1,5.5,69.6,1.104,100,29.17,rain,0,0,31.3,18.7,352.2,1010.6,70.5,15.6,124.4,10.7,5,,2019-09-28T07:04:01,2019-09-28T18:55:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-29,13.2,8.3,10.5,13.2,8.1,10.4,4.6,66.8,0.979,100,8.33,rain,0,0,33.5,13.1,7,1013.4,62.6,15.9,81,6.9,3,,2019-09-29T07:05:23,2019-09-29T18:53:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2019-09-30,15.1,5.2,10.1,15.1,4.7,10.1,1.1,56.5,0,0,0,,0,0,28.1,15.3,343.4,1019.3,18.7,16,176.9,15.3,6,,2019-09-30T07:06:46,2019-09-30T18:51:01,0.07,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
